match_id,datetime,home_team,away_team,scoreline,game_type,initial_lineups,final_lineups,substitution_summary
20250516231158pa-v-ioca4-2,2025-05-16 23:11:58,Promise Academy,IOSoccer Central America,4-2,6v6,"{""away"": [[""GK"", null, null], [""LB"", ""rar"", ""STEAM_0:1:631317413""], [""RB"", ""0R10N"", ""STEAM_0:1:722278941""], [""CM"", ""26is"", ""STEAM_0:0:838076937""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""Tomas VS Tren De Aragua"", ""STEAM_0:1:6064525""]], ""home"": [[""GK"", ""Pepe Martines (zoetequiercojer)"", ""STEAM_0:1:846551844""], [""LB"", ""Normas APA"", ""STEAM_0:1:588628560""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", null, null], [""LW"", ""daniel"", ""STEAM_0:0:87757576""], [""RW"", ""... 1 half"", ""STEAM_0:0:591586986""]]}","{""away"": [[""GK"", ""Pepe Martines (zoetequiercojer)"", ""STEAM_0:1:846551844""], [""LB"", ""rar"", ""STEAM_0:1:631317413""], [""RB"", ""0R10N"", ""STEAM_0:1:722278941""], [""CM"", ""26is"", ""STEAM_0:0:838076937""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""Tomas VS Tren De Aragua"", ""STEAM_0:1:6064525""]], ""home"": [[""GK"", ""Pepe Martines (zoetequiercojer)"", ""STEAM_0:1:846551844""], [""LB"", ""Normas APA"", ""STEAM_0:1:588628560""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LW"", ""daniel"", ""STEAM_0:0:87757576""], [""RW"", ""... 1 half"", ""STEAM_0:0:591586986""]]}",[]
20250516220334cafc-v-ioca3-8,2025-05-16 22:03:34,Los Chaquetones FC,IOSoccer Central America,3-8,6v6,"{""away"": [[""GK"", ""larry"", ""STEAM_0:1:741203476""], [""LB"", ""rar"", ""STEAM_0:1:631317413""], [""RB"", ""shaq"", ""STEAM_0:0:523865819""], [""CM"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""secso"", ""STEAM_0:0:641661038""]], ""home"": [[""GK"", ""Adrian"", ""STEAM_0:1:705029347""], [""LB"", ""coca"", ""STEAM_0:0:898995799""], [""RB"", ""sandia"", ""STEAM_0:0:661322564""], [""CM"", null, null], [""LW"", ""young black"", ""STEAM_0:0:456191419""], [""RW"", ""riki988"", ""STEAM_0:0:921231302""]]}","{""away"": [[""GK"", ""larry"", ""STEAM_0:1:741203476""], [""LB"", ""rar"", ""STEAM_0:1:631317413""], [""RB"", ""shaq"", ""STEAM_0:0:523865819""], [""CM"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""secso"", ""STEAM_0:0:641661038""]], ""home"": [[""GK"", ""Adrian"", ""STEAM_0:1:705029347""], [""LB"", ""coca"", ""STEAM_0:0:898995799""], [""RB"", ""sandia"", ""STEAM_0:0:661322564""], [""CM"", ""Gabz"", ""STEAM_0:1:597838122""], [""LW"", ""young black"", ""STEAM_0:0:456191419""], [""RW"", ""riki988"", ""STEAM_0:0:921231302""]]}",[]
20250516211000cafc-v-ioca5-4,2025-05-16 21:10:00,Los Chaquetones FC,IOSoccer Central America,5-4,6v6,"{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""Jorge Nitales"", ""STEAM_0:0:783894272""], [""RB"", ""Gabz"", ""STEAM_0:1:597838122""], [""CM"", ""srv"", ""STEAM_0:1:625844098""], [""LW"", ""secso"", ""STEAM_0:0:641661038""], [""RW"", ""flancito"", ""STEAM_0:1:658775989""]], ""home"": [[""GK"", ""Adrian"", ""STEAM_0:1:705029347""], [""LB"", ""coca"", ""STEAM_0:0:898995799""], [""RB"", ""sandia"", ""STEAM_0:0:661322564""], [""CM"", ""miguel"", ""STEAM_0:0:709867121""], [""LW"", ""Pepe Martines (zoetequiercojer)"", ""STEAM_0:1:846551844""], [""RW"", ""riki988"", ""STEAM_0:0:921231302""]]}","{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""Jorge Nitales"", ""STEAM_0:0:783894272""], [""RB"", ""Gabz"", ""STEAM_0:1:597838122""], [""CM"", ""srv"", ""STEAM_0:1:625844098""], [""LW"", ""flancito"", ""STEAM_0:1:658775989""], [""RW"", ""secso"", ""STEAM_0:0:641661038""]], ""home"": [[""GK"", ""Adrian"", ""STEAM_0:1:705029347""], [""LB"", ""coca"", ""STEAM_0:0:898995799""], [""RB"", ""sandia"", ""STEAM_0:0:661322564""], [""CM"", ""Pepe Martines (zoetequiercojer)"", ""STEAM_0:1:846551844""], [""LW"", ""joven sushi"", ""STEAM_0:0:456191419""], [""RW"", ""riki988"", ""STEAM_0:0:921231302""]]}","[[""home"", [""miguel"", ""STEAM_0:0:709867121""], [""joven sushi"", ""STEAM_0:0:456191419""]]]"
20250516202522fcb-v-ioca7-8,2025-05-16 20:25:22,FC Barcelona,IOSoccer Central America,7-8,6v6,"{""away"": [[""GK"", ""Adrian"", ""STEAM_0:1:705029347""], [""LB"", ""coca"", ""STEAM_0:0:898995799""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""0R10N"", ""STEAM_0:1:722278941""], [""LW"", ""polar."", ""STEAM_0:0:495288729""], [""RW"", ""secso"", ""STEAM_0:0:641661038""]], ""home"": [[""GK"", null, null], [""LB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""RB"", ""bachira (meto gol y gimo)"", ""STEAM_0:0:631503315""], [""CM"", ""srv"", ""STEAM_0:1:625844098""], [""LW"", ""Pepe Martines (zoetequiercojer)"", ""STEAM_0:1:846551844""], [""RW"", ""flancito"", ""STEAM_0:1:658775989""]]}","{""away"": [[""GK"", ""Adrian"", ""STEAM_0:1:705029347""], [""LB"", ""polar."", ""STEAM_0:0:495288729""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""0R10N"", ""STEAM_0:1:722278941""], [""LW"", ""coca"", ""STEAM_0:0:898995799""], [""RW"", ""secso"", ""STEAM_0:0:641661038""]], ""home"": [[""GK"", ""Adrian"", ""STEAM_0:1:705029347""], [""LB"", ""rar"", ""STEAM_0:1:631317413""], [""RB"", ""Pedri con down"", ""STEAM_0:0:613214094""], [""CM"", ""srv"", ""STEAM_0:1:625844098""], [""LW"", ""flancito"", ""STEAM_0:1:658775989""], [""RW"", ""Pepe Martines (zoetequiercojer)"", ""STEAM_0:1:846551844""]]}","[[""home"", [""bachira (meto gol y gimo)"", ""STEAM_0:0:631503315""], [""Pedri con down"", ""STEAM_0:0:613214094""]], [""home"", [""Pepe Martines (zoetequiercojer)"", ""STEAM_0:1:846551844""], [""rar"", ""STEAM_0:1:631317413""]]]"
20250516193846cafc-v-ioca10-8,2025-05-16 19:38:46,Los Chaquetones FC,IOSoccer Central America,10-8,6v6,"{""away"": [[""GK"", ""Pepe Martines (zoetequiercojer)"", ""STEAM_0:1:846551844""], [""LB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""RB"", ""Gabz"", ""STEAM_0:1:597838122""], [""CM"", ""0R10N"", ""STEAM_0:1:722278941""], [""LW"", ""polar."", ""STEAM_0:0:495288729""], [""RW"", ""zoe"", ""STEAM_0:0:638812781""]], ""home"": [[""GK"", ""Adrian"", ""STEAM_0:1:705029347""], [""LB"", ""Enfasis"", ""STEAM_0:1:701404455""], [""RB"", ""coca"", ""STEAM_0:0:898995799""], [""CM"", ""joven sushi"", ""STEAM_0:0:456191419""], [""LW"", ""Gustagrau"", ""STEAM_0:0:935322498""], [""RW"", ""gary"", ""STEAM_0:1:739979541""]]}","{""away"": [[""GK"", ""Railenks21"", ""STEAM_0:1:548283418""], [""LB"", ""Pepe Martines (zoetequiercojer)"", ""STEAM_0:1:846551844""], [""RB"", ""Gabz"", ""STEAM_0:1:597838122""], [""CM"", ""0R10N"", ""STEAM_0:1:722278941""], [""LW"", ""polar."", ""STEAM_0:0:495288729""], [""RW"", ""flancito"", ""STEAM_0:1:658775989""]], ""home"": [[""GK"", ""Adrian"", ""STEAM_0:1:705029347""], [""LB"", ""Enfasis"", ""STEAM_0:1:701404455""], [""RB"", ""gary"", ""STEAM_0:1:739979541""], [""CM"", ""larry"", ""STEAM_0:1:741203476""], [""LW"", ""coca"", ""STEAM_0:0:898995799""], [""RW"", ""joven sushi"", ""STEAM_0:0:456191419""]]}","[[""away"", [""zoe"", ""STEAM_0:0:638812781""], [""flancito"", ""STEAM_0:1:658775989""]], [""home"", [""Gustagrau"", ""STEAM_0:0:935322498""], [""larry"", ""STEAM_0:1:741203476""]]]"
20250516184048cafc-v-ioca6-4,2025-05-16 18:40:48,Los Chaquetones FC,IOSoccer Central America,6-4,6v6,"{""away"": [[""GK"", null, null], [""LB"", ""Gabz"", ""STEAM_0:1:597838122""], [""RB"", ""shaq"", ""STEAM_0:0:523865819""], [""CM"", ""0R10N"", ""STEAM_0:1:722278941""], [""LW"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""RW"", ""secso"", ""STEAM_0:0:641661038""]], ""home"": [[""GK"", ""Adrian"", ""STEAM_0:1:705029347""], [""LB"", ""coca"", ""STEAM_0:0:898995799""], [""RB"", ""gary"", ""STEAM_0:1:739979541""], [""CM"", ""pirata de culiacan"", ""STEAM_0:0:456191419""], [""LW"", ""Gustambortec9"", ""STEAM_0:0:935322498""], [""RW"", ""riki988"", ""STEAM_0:0:921231302""]]}","{""away"": [[""GK"", ""Adrian"", ""STEAM_0:1:705029347""], [""LB"", ""secso"", ""STEAM_0:0:641661038""], [""RB"", ""shaq"", ""STEAM_0:0:523865819""], [""CM"", ""0R10N"", ""STEAM_0:1:722278941""], [""LW"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""RW"", ""Gabz"", ""STEAM_0:1:597838122""]], ""home"": [[""GK"", ""Adrian"", ""STEAM_0:1:705029347""], [""LB"", ""coca"", ""STEAM_0:0:898995799""], [""RB"", ""gary"", ""STEAM_0:1:739979541""], [""CM"", ""Gustambortec9"", ""STEAM_0:0:935322498""], [""LW"", ""pirata de culiacan"", ""STEAM_0:0:456191419""], [""RW"", ""riki988"", ""STEAM_0:0:921231302""]]}",[]
20250515235308bfc-v-ioca0-5,2025-05-15 23:53:08,Ballenita Fútbol Club,IOSoccer Central America,0-5,6v6,"{""away"": [[""GK"", ""SkyyNet"", ""STEAM_0:1:10197940""], [""LB"", ""Pedri con down"", ""STEAM_0:0:613214094""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""snaider"", ""STEAM_0:0:838076937""], [""LW"", ""daniel"", ""STEAM_0:0:87757576""], [""RW"", null, null]], ""home"": [[""GK"", null, null], [""LB"", ""Guille2610"", ""STEAM_0:0:210480982""], [""RB"", ""gennaro"", ""STEAM_0:0:31014794""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""Yerzy"", ""STEAM_0:1:795040256""], [""RW"", ""srv"", ""STEAM_0:1:625844098""]]}","{""away"": [[""GK"", ""SkyyNet"", ""STEAM_0:1:10197940""], [""LB"", ""Pedri con down"", ""STEAM_0:0:613214094""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""snaider"", ""STEAM_0:0:838076937""], [""LW"", ""daniel"", ""STEAM_0:0:87757576""], [""RW"", ""Yerzy"", ""STEAM_0:1:795040256""]], ""home"": [[""GK"", ""SkyyNet"", ""STEAM_0:1:10197940""], [""LB"", ""Guille2610"", ""STEAM_0:0:210480982""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""Yerzy"", ""STEAM_0:1:795040256""], [""RW"", ""srv"", ""STEAM_0:1:625844098""]]}",[]
20250515225933cafc-v-ioca4-5,2025-05-15 22:59:33,Los Chaquetones FC,IOSoccer Central America,4-5,6v6,"{""away"": [[""GK"", ""SkyyNet"", ""STEAM_0:1:10197940""], [""LB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""RB"", ""gennaro"", ""STEAM_0:0:31014794""], [""CM"", ""snaider"", ""STEAM_0:0:838076937""], [""LW"", ""Pepe Martines (juanpomadaprime)"", ""STEAM_0:1:846551844""], [""RW"", ""Pedri con down"", ""STEAM_0:0:613214094""]], ""home"": [[""GK"", ""larry"", ""STEAM_0:1:741203476""], [""LB"", ""Enfasis"", ""STEAM_0:1:701404455""], [""RB"", ""coca"", ""STEAM_0:0:898995799""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""pirata de culiacan"", ""STEAM_0:0:456191419""], [""RW"", ""riki988"", ""STEAM_0:0:921231302""]]}","{""away"": [[""GK"", ""SkyyNet"", ""STEAM_0:1:10197940""], [""LB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""RB"", ""gennaro"", ""STEAM_0:0:31014794""], [""CM"", ""snaider"", ""STEAM_0:0:838076937""], [""LW"", ""Pepe Martines (juanpomadaprime)"", ""STEAM_0:1:846551844""], [""RW"", ""Pedri con down"", ""STEAM_0:0:613214094""]], ""home"": [[""GK"", ""larry"", ""STEAM_0:1:741203476""], [""LB"", ""Enfasis"", ""STEAM_0:1:701404455""], [""RB"", ""coca"", ""STEAM_0:0:898995799""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""pirata de culiacan"", ""STEAM_0:0:456191419""], [""RW"", ""riki988"", ""STEAM_0:0:921231302""]]}",[]
20250515220502cafc-v-fcb5-4,2025-05-15 22:05:02,Los Chaquetones FC,FC Barcelona,5-4,6v6,"{""away"": [[""GK"", null, null], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""CM"", ""Pepe Martines (juanpomadaprime)"", ""STEAM_0:1:846551844""], [""LW"", ""Pedri con down"", ""STEAM_0:0:613214094""], [""RW"", ""flancito"", ""STEAM_0:1:658775989""]], ""home"": [[""GK"", ""Adrian"", ""STEAM_0:1:705029347""], [""LB"", ""Enfasis"", ""STEAM_0:1:701404455""], [""RB"", ""coca"", ""STEAM_0:0:898995799""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""pirata de culiacan"", ""STEAM_0:0:456191419""], [""RW"", ""riki988"", ""STEAM_0:0:921231302""]]}","{""away"": [[""GK"", ""srv"", ""STEAM_0:1:625844098""], [""LB"", ""Pepe Martines (juanpomadaprime)"", ""STEAM_0:1:846551844""], [""RB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""CM"", ""Yerzy"", ""STEAM_0:1:795040256""], [""LW"", ""Pedri con down"", ""STEAM_0:0:613214094""], [""RW"", ""flancito"", ""STEAM_0:1:658775989""]], ""home"": [[""GK"", ""srv"", ""STEAM_0:1:625844098""], [""LB"", ""Enfasis"", ""STEAM_0:1:701404455""], [""RB"", ""coca"", ""STEAM_0:0:898995799""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""pirata de culiacan"", ""STEAM_0:0:456191419""], [""RW"", ""riki988"", ""STEAM_0:0:921231302""]]}","[[""away"", [""Pedri con down"", ""STEAM_0:0:613214094""], [""Yerzy"", ""STEAM_0:1:795040256""]]]"
20250515212715cafc-v-ioca4-5,2025-05-15 21:27:15,Los Chaquetones FC,IOSoccer Central America,4-5,6v6,"{""away"": [[""GK"", ""SkyyNet"", ""STEAM_0:1:10197940""], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""CvRonaldinho"", ""STEAM_0:0:509098898""], [""LW"", ""flancito"", ""STEAM_0:1:658775989""], [""RW"", ""Pedri con down"", ""STEAM_0:0:613214094""]], ""home"": [[""GK"", ""Adrian"", ""STEAM_0:1:705029347""], [""LB"", ""Enfasis"", ""STEAM_0:1:701404455""], [""RB"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""Taiga Kagami"", ""STEAM_0:0:456191419""], [""RW"", ""riki988"", ""STEAM_0:0:921231302""]]}","{""away"": [[""GK"", ""SkyyNet"", ""STEAM_0:1:10197940""], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""Simao"", ""STEAM_0:0:9330823""], [""CM"", ""Pedri con down"", ""STEAM_0:0:613214094""], [""LW"", ""CvRonaldinho"", ""STEAM_0:0:509098898""], [""RW"", ""flancito"", ""STEAM_0:1:658775989""]], ""home"": [[""GK"", ""Adrian"", ""STEAM_0:1:705029347""], [""LB"", ""Enfasis"", ""STEAM_0:1:701404455""], [""RB"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""riki988"", ""STEAM_0:0:921231302""], [""RW"", ""Taiga Kagami"", ""STEAM_0:0:456191419""]]}","[[""away"", [""larry"", ""STEAM_0:1:741203476""], [""Simao"", ""STEAM_0:0:9330823""]], [""home"", [""444"", ""STEAM_0:0:585674126""], [""444"", ""STEAM_0:0:585674126""]]]"
20250515173543bfc-v-ioca2-6,2025-05-15 17:35:43,Ballenita Fútbol Club,IOSoccer Central America,2-6,6v6,"{""away"": [[""GK"", null, null], [""LB"", ""JJS"", ""STEAM_0:1:658531620""], [""RB"", ""secso"", ""STEAM_0:0:641661038""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""Pisco"", ""STEAM_0:0:423977434""], [""RW"", ""aimbot.com"", ""STEAM_0:0:536431230""]], ""home"": [[""GK"", ""larry"", ""STEAM_0:1:741203476""], [""LB"", ""0"", ""STEAM_0:0:842808826""], [""RB"", ""Richie"", ""STEAM_0:1:428625097""], [""CM"", ""gio"", ""STEAM_0:0:600668238""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""Normas APA"", ""STEAM_0:1:588628560""]]}","{""away"": [[""GK"", ""larry"", ""STEAM_0:1:741203476""], [""LB"", ""JJS"", ""STEAM_0:1:658531620""], [""RB"", ""secso"", ""STEAM_0:0:641661038""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""Pisco"", ""STEAM_0:0:423977434""], [""RW"", ""aimbot.com"", ""STEAM_0:0:536431230""]], ""home"": [[""GK"", ""larry"", ""STEAM_0:1:741203476""], [""LB"", ""0"", ""STEAM_0:0:842808826""], [""RB"", ""Richie"", ""STEAM_0:1:428625097""], [""CM"", ""gio"", ""STEAM_0:0:600668238""], [""LW"", ""0"", ""STEAM_0:0:842808826""], [""RW"", ""Normas APA"", ""STEAM_0:1:588628560""]]}",[]
20250515162920iocaa-v-iocab2-3,2025-05-15 16:29:20,IOSoccer Central America,IOSoccer Central America,2-3,6v6,"{""away"": [[""GK"", ""adrian gk [normal]"", ""STEAM_0:1:705029347""], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""Yerzy"", ""STEAM_0:1:795040256""], [""LW"", ""crossbarbot.com"", ""STEAM_0:0:536431230""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""adrian gk [normal]"", ""STEAM_0:1:705029347""], [""LB"", ""secso"", ""STEAM_0:0:641661038""], [""RB"", ""stefs"", ""STEAM_0:1:230175263""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""riki988"", ""STEAM_0:0:921231302""], [""RW"", ""Pepe Martines"", ""STEAM_0:1:846551844""]]}","{""away"": [[""GK"", ""larry"", ""STEAM_0:1:741203476""], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""Yerzy"", ""STEAM_0:1:795040256""], [""LW"", ""crossbarbot.com"", ""STEAM_0:0:536431230""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""adrian gk [normal]"", ""STEAM_0:1:705029347""], [""LB"", ""nunca"", ""STEAM_0:1:509480167""], [""RB"", ""stefs"", ""STEAM_0:1:230175263""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""riki988"", ""STEAM_0:0:921231302""], [""RW"", ""Pepe Martines"", ""STEAM_0:1:846551844""]]}","[[""home"", [""secso"", ""STEAM_0:0:641661038""], [""larry"", ""STEAM_0:1:741203476""]]]"
20250515005850iocaa-v-iocab7-2,2025-05-15 00:58:50,IOSoccer Central America,IOSoccer Central America,7-2,6v6,"{""away"": [[""GK"", ""Normas APA"", ""STEAM_0:1:588628560""], [""LB"", ""0R10N"", ""STEAM_0:1:722278941""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""Chavito"", ""STEAM_0:1:795040256""], [""LW"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""polar."", ""STEAM_0:0:495288729""], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""Adrian"", ""STEAM_0:1:632931415""], [""CM"", ""mamastroso"", ""STEAM_0:1:521709613""], [""LW"", ""Papalito"", ""STEAM_0:1:451783975""], [""RW"", ""secso"", ""STEAM_0:0:641661038""]]}","{""away"": [[""GK"", ""polar."", ""STEAM_0:0:495288729""], [""LB"", ""0R10N"", ""STEAM_0:1:722278941""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""Chavito"", ""STEAM_0:1:795040256""], [""LW"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""polar."", ""STEAM_0:0:495288729""], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""Adrian"", ""STEAM_0:1:632931415""], [""CM"", ""mamastroso"", ""STEAM_0:1:521709613""], [""LW"", ""Papalito"", ""STEAM_0:1:451783975""], [""RW"", ""secso"", ""STEAM_0:0:641661038""]]}",[]
20250515002515iocaa-v-iocab1-7,2025-05-15 00:25:15,IOSoccer Central America,IOSoccer Central America,1-7,6v6,"{""away"": [[""GK"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""El chavo del 8"", ""STEAM_0:1:795040256""], [""LW"", ""polar."", ""STEAM_0:0:495288729""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", null, null], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""Pedri con down"", ""STEAM_0:0:613214094""], [""CM"", ""mamastroso"", ""STEAM_0:1:521709613""], [""LW"", ""Papalito"", ""STEAM_0:1:451783975""], [""RW"", ""secso"", ""STEAM_0:0:641661038""]]}","{""away"": [[""GK"", ""Papalito"", ""STEAM_0:1:451783975""], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""El chavo del 8"", ""STEAM_0:1:795040256""], [""LW"", ""polar."", ""STEAM_0:0:495288729""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""Papalito"", ""STEAM_0:1:451783975""], [""LB"", ""gennaro"", ""STEAM_0:0:31014794""], [""RB"", ""Pedri con down"", ""STEAM_0:0:613214094""], [""CM"", ""mamastroso"", ""STEAM_0:1:521709613""], [""LW"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""RW"", ""secso"", ""STEAM_0:0:641661038""]]}","[[""home"", [""srv"", ""STEAM_0:1:625844098""], [""gennaro"", ""STEAM_0:0:31014794""]]]"
20250514235432iocaa-v-iocab3-2,2025-05-14 23:54:32,IOSoccer Central America,IOSoccer Central America,3-2,6v6,"{""away"": [[""GK"", null, null], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""gennaro"", ""STEAM_0:0:31014794""], [""CM"", ""yerzy"", ""STEAM_0:0:838076937""], [""LW"", ""Pisco"", ""STEAM_0:0:423977434""], [""RW"", ""Papalito"", ""STEAM_0:1:451783975""]], ""home"": [[""GK"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""Lamine Tamal"", ""STEAM_0:1:795040256""], [""LW"", ""polar."", ""STEAM_0:0:495288729""], [""RW"", ""anthonyoriginal"", ""STEAM_0:1:788528725""]]}","{""away"": [[""GK"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""gennaro"", ""STEAM_0:0:31014794""], [""CM"", ""yerzy"", ""STEAM_0:0:838076937""], [""LW"", ""Pisco"", ""STEAM_0:0:423977434""], [""RW"", ""Papalito"", ""STEAM_0:1:451783975""]], ""home"": [[""GK"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""Lamine Tamal"", ""STEAM_0:1:795040256""], [""LW"", ""polar."", ""STEAM_0:0:495288729""], [""RW"", ""nunca"", ""STEAM_0:1:509480167""]]}","[[""home"", [""anthonyoriginal"", ""STEAM_0:1:788528725""], [""nunca"", ""STEAM_0:1:509480167""]]]"
20250514214100pa-v-ioca5-2,2025-05-14 21:41:00,Promise Academy,IOSoccer Central America,5-2,6v6,"{""away"": [[""GK"", null, null], [""LB"", ""Jorge Nitales"", ""STEAM_0:0:783894272""], [""RB"", ""Simao"", ""STEAM_0:0:9330823""], [""CM"", ""gio"", ""STEAM_0:0:600668238""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""CvRonaldinho"", ""STEAM_0:0:509098898""]], ""home"": [[""GK"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""Normas APA"", ""STEAM_0:1:588628560""], [""LW"", ""polar."", ""STEAM_0:0:495288729""], [""RW"", ""Papalito"", ""STEAM_0:1:451783975""]]}","{""away"": [[""GK"", ""Normas APA"", ""STEAM_0:1:588628560""], [""LB"", ""Jorge Nitales"", ""STEAM_0:0:783894272""], [""RB"", ""Simao"", ""STEAM_0:0:9330823""], [""CM"", ""gio"", ""STEAM_0:0:600668238""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""CvRonaldinho"", ""STEAM_0:0:509098898""]], ""home"": [[""GK"", ""Normas APA"", ""STEAM_0:1:588628560""], [""LB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LW"", ""polar."", ""STEAM_0:0:495288729""], [""RW"", ""Papalito"", ""STEAM_0:1:451783975""]]}",[]
